-0.808114	0.136413	-0.894329	1.228999	-2.854241	-1.164010	0.593681	0.714424	-0.657994	
1.205471	1.055819	-0.433312	0.837063	-1.184255	1.432415	0.818331	1.816470	1.052514	
0.414820	-0.814597	-0.580532	-2.201903	-1.109358	0.418720	0.857598	1.328620	1.390931	
-1.079716	-1.283785	0.306115	-0.481596	0.398179	-1.297086	-1.816903	-1.493263	-2.033424	
0.541325	0.162990	0.111473	0.106038	-1.808647	0.695870	0.251854	0.316597	1.772336	
-0.882143	-1.792719	-0.059125	0.538305	0.813944	-1.112917	-0.432725	-0.715746	0.167203	
0.325623	-0.505395	0.638119	0.239869	-0.943055	0.516796	0.888844	-0.740824	-1.592061	
-0.998826	-0.256768	-0.129423	-0.158771	0.421844	-1.270870	-0.131997	-0.708534	0.712984	
-0.290040	-1.333358	-0.961422	0.373161	1.103830	-0.527914	-1.168201	1.300813	-0.650601	
0.206661	-0.201861	-0.286493	0.512005	-1.900449	0.209072	-0.689068	0.657467	-0.487064	
-0.410675	-0.211869	-1.909769	1.839078	-1.042606	-0.841810	1.194282	2.736271	-0.597149	
-0.485892	0.747773	-1.248360	-0.488754	-0.255626	-0.822091	-0.769133	1.588424	-0.092301	
-0.051077	0.619053	0.516181	0.568258	-0.920453	0.024921	1.513179	-0.888790	0.563626	
1.010994	-0.344852	-0.197875	1.561822	1.220393	1.229792	-0.096627	1.253479	0.599646	
-0.680721	1.373950	-0.965606	0.068366	-0.154476	-1.017016	0.758574	0.947946	-0.706566	
1.451967	-0.418007	1.455362	0.934361	0.003936	2.065360	-0.453364	-1.036555	0.807376	
0.825350	-0.650911	0.018287	0.992544	1.141878	1.034898	-0.842659	0.730055	-0.678625	
0.380114	0.739481	-0.234264	-0.024023	0.686294	0.434885	0.380221	0.731988	-0.711203	
-0.761916	-0.309509	-0.193700	0.476066	0.607997	-0.985767	1.259417	-0.385597	0.840482	
-1.125388	-1.047481	0.414298	-0.389340	0.248967	-1.335575	0.850393	-1.711732	0.437588	
0.512061	-0.196900	0.397105	0.482701	-2.006263	0.708410	-0.413383	-0.176140	-1.286968	
-0.621026	0.404726	-0.115976	-0.095261	0.539247	-0.796276	-0.671509	-0.382632	0.624051	
-0.538144	-0.371965	-0.018247	-0.321779	-0.035719	-0.675861	0.213864	-0.465698	-0.481162	
-0.157111	-0.608789	-0.294623	0.200326	-0.686786	-0.247069	-0.992911	0.335811	0.318503	
-0.884531	-1.298613	-1.211303	0.549850	0.533532	-1.314049	-2.006865	1.160977	1.601243	
1.944181	-0.500287	1.042263	0.028081	-1.080194	2.609624	-1.072955	0.090276	0.420502	
-0.222307	0.202973	1.099391	0.259566	-1.466265	-0.088833	-0.055159	-1.997511	-0.940515	
1.608916	1.090571	1.390849	0.753542	-1.055627	2.250465	-0.033704	-0.786851	1.516523	
-0.390234	0.078577	-0.290884	-0.030215	-0.864235	-0.537848	-0.586993	0.115083	0.038438	
0.754560	0.747894	0.337742	-0.074064	0.962747	1.001343	-2.202762	0.143928	-0.943395	
1.277321	1.063529	0.725542	-0.236047	0.462063	1.721528	-0.628540	-0.007188	-0.360446	
-0.046374	-0.579725	-0.477138	0.266013	0.218333	-0.140027	0.707836	0.735401	-0.623485	
-0.066127	0.537783	-0.625255	0.566900	-1.655108	-0.190193	0.130506	0.958757	0.073063	
-1.245058	0.415789	-1.405909	-0.135306	0.314869	-1.798203	-0.597933	1.146405	-0.391978	
1.675180	0.709191	0.922276	-0.855251	0.199984	2.252716	0.387081	0.038284	-1.846203	
-0.873360	2.907205	0.373582	-0.862289	0.076992	-1.027522	-1.828393	-1.413301	1.464674	
2.086151	-0.908610	0.514816	-0.065575	0.106562	2.696390	-1.808227	1.081122	2.323994	
-0.985876	-0.749513	0.257839	-1.675851	-0.755029	-1.188081	0.313216	-1.328142	-0.386877	
0.819637	0.840125	0.009777	1.924854	-0.189012	1.026293	1.114237	0.738673	0.737277	
0.756433	0.819053	-1.016458	0.735490	0.034668	0.770795	0.297787	2.354022	0.663756	
0.890165	-0.980344	-0.911283	1.742249	-1.227526	0.956059	-0.278291	2.305631	0.490025	
-0.032677	-0.182180	0.658707	-2.037785	-1.438002	0.072433	-1.838569	-1.104276	1.112176	
-0.559960	0.103083	-0.592102	-1.432440	-1.133964	-0.801821	-0.136713	0.450034	0.180802	
0.728755	-1.166692	-0.843488	2.197892	-0.078565	0.765942	-0.659747	2.046469	0.322667	
0.766709	-0.142406	0.858211	0.871258	0.890841	1.106038	-2.032187	-0.693645	-1.085459	
-0.940562	-0.622484	-1.678578	0.447555	0.713702	-1.464451	-1.802368	1.871403	-0.251230	
-0.655350	-0.542066	-0.120540	-1.782042	-0.836027	-0.839969	-1.028719	-0.406791	-2.548770	
1.026245	0.837516	-0.826180	0.496074	0.624305	1.140804	-1.649599	2.292133	1.027850	
1.842240	0.498346	1.564607	-0.030515	0.360528	2.572020	-0.339027	-0.855392	-0.540670	
-0.987126	-0.654088	0.130455	0.488150	-0.280480	-1.211551	-0.763691	-1.121560	0.544244	
-0.876798	0.625490	0.529235	0.768330	-1.871787	-1.005051	-0.753954	-1.670296	0.943666	
-1.112501	0.664748	-0.033365	0.173248	-0.660493	-1.396452	-1.359480	-0.969838	0.756736	
-0.174437	0.227973	-1.232438	1.188617	-1.353487	-0.430010	-0.186670	1.849206	0.108468	
-0.905176	-1.512481	0.253904	1.697317	0.477533	-1.087876	-1.457670	-1.247425	-0.119747	
-0.780121	-1.224803	0.060223	1.654777	-1.803755	-0.964856	0.347000	-0.816445	-0.720537	
-0.888541	-0.452798	-1.629701	-0.602313	-0.297965	-1.391016	-1.620045	1.839590	0.413142	
1.127863	-0.019547	-0.249722	1.632655	-0.424144	1.366971	-0.661632	1.445628	-0.636420	
-0.216598	-0.198008	-1.505271	-0.010325	-0.431203	-0.529635	-0.764016	2.255314	-1.199919	
-1.526096	-0.628983	-0.298174	0.100062	-1.885611	-1.959019	-0.640137	-0.918785	-2.432857	
-0.098921	-0.543590	1.441359	0.183765	-1.003236	0.124220	1.614839	-2.441579	-0.706771	
0.792418	0.105238	0.977738	0.810946	-0.488875	1.158733	0.734344	-0.864895	0.215657	
0.552940	-1.482693	1.434102	1.064014	-0.916614	0.937850	-0.473557	-1.829593	0.031917	
-1.032498	1.738561	0.508011	-1.493069	1.029429	-1.203338	-0.042834	-1.779034	1.891507	
0.923879	0.800737	1.320520	-1.153484	-0.748502	1.382020	0.236044	-1.302857	2.119599	
1.282775	-0.468587	-0.736541	-1.186654	-0.886123	1.476903	1.135937	2.382134	1.084513	
1.040279	-0.133635	0.732740	1.356680	0.239477	1.426445	0.640017	-0.237164	-1.459266	
0.611329	0.230474	-1.257068	1.052947	-1.095904	0.548025	0.373731	2.612806	-0.675102	
0.453850	-0.134282	0.894416	1.644616	0.805957	0.721167	0.739089	-1.040727	1.743459	
0.900430	1.533571	-0.252134	1.773878	-0.521495	1.082248	-1.482808	1.240170	0.499028	
0.733846	-0.427400	0.877512	-0.563376	-0.354091	1.068276	-2.336176	-0.755377	0.679389	
-0.455407	0.141924	-0.108091	0.578856	-1.619583	-0.587884	0.194324	-0.243011	-0.836240	
-0.897189	-0.840160	0.185674	-0.442401	0.584887	-1.089625	-1.046679	-1.128806	0.585954	
-0.644957	0.426386	0.290189	-0.044734	0.586097	-0.756342	0.151723	-1.067022	-0.641925	
-0.002893	-0.271887	1.543172	-0.756314	-0.279200	0.261771	1.231304	-2.519200	-1.686974	
-1.071204	0.383895	-0.012784	-1.607036	-2.122437	-1.341288	1.544195	-0.965380	0.963060	
-0.427319	0.447327	-0.506041	2.193447	0.883945	-0.621209	-1.812759	0.431809	-1.792785	
-0.834485	0.213285	0.119037	0.695845	0.802895	-1.022701	0.434807	-0.962407	0.568192	
1.178182	-1.583759	1.184193	0.199475	-0.658062	1.676473	0.244130	-0.846410	-0.036111	
-1.113868	0.244418	-1.545357	-0.163242	0.108172	-1.658188	-2.070965	1.494592	0.800783	
1.397173	0.739183	-0.032766	0.437309	0.036573	1.740942	1.102814	1.339773	-0.580101	
1.388484	-0.550701	0.790411	-0.407532	0.155843	1.871646	1.033485	-0.010630	0.013317	
0.897569	0.528434	1.245553	0.162677	-0.111894	1.336237	1.086990	-1.204826	-1.149772	
-0.778446	-0.902241	-0.381621	0.896681	-0.415879	-1.038749	-0.273514	-0.094363	0.430304	
0.322788	-1.298449	-0.114180	1.425846	-0.800728	0.383874	0.546226	0.483380	0.439136	
-1.444642	0.288764	-1.736124	-0.284053	-2.311751	-2.104488	0.269181	1.501154	0.506557	
0.979151	1.144157	-0.089085	-0.119520	1.660013	1.208695	1.419586	1.046754	-0.776148	
0.702499	-0.497507	-1.026042	-1.196168	0.608366	0.701724	-1.000563	2.319996	-0.762696	
-1.127780	1.350207	0.052326	-1.506127	0.259579	-1.400815	0.576344	-1.123647	-0.305512	
-0.132487	-0.657714	-1.560741	-0.125651	-0.675168	-0.434029	-1.812367	2.423210	0.330485	
0.822873	0.759114	1.640788	0.140353	-1.817356	1.310832	-0.304366	-1.918129	-0.317090	
0.124553	-1.025804	0.220973	0.187365	-0.357327	0.193703	-1.484784	-0.245681	-0.316138	
0.670149	-0.985326	1.254657	0.062947	-0.593653	1.053511	-0.156601	-1.429051	-2.336684	
-0.462002	0.767854	0.091382	-1.069390	-0.089340	-0.561824	-0.489275	-0.574375	-0.263690	
1.685998	-1.216378	0.123521	-1.002192	-0.192406	2.128873	1.245542	1.350819	-0.432839	
-0.400828	0.576880	0.755664	-1.250030	0.423715	-0.371111	-0.704989	-1.601336	-1.700114	
0.414526	-2.050066	-0.694820	0.475361	-0.234037	0.398699	0.366403	1.514725	-1.063044	
0.146368	-0.080336	1.150717	-0.222616	-0.346969	0.380866	-0.437351	-1.741782	-1.047045	
-0.338773	-0.881699	-1.332487	-1.374262	2.213800	-0.652648	0.619948	1.861062	0.290432	
1.244417	0.136127	1.112331	0.649249	-0.680077	1.746914	-1.156911	-0.668240	0.612990	
1.297492	0.765530	1.319482	-0.661993	0.826647	1.848887	0.309538	-0.957190	-0.928295	
0.166111	-0.153021	-0.073445	0.208558	-0.156978	0.195021	-0.277686	0.272705	1.669752	
-0.368493	0.313693	1.237631	-0.108772	0.158377	-0.247803	-1.928755	-2.357535	0.065053	
0.176357	-0.698764	-0.893248	-0.251690	-0.593631	0.066843	0.351945	1.619036	2.060729	
-0.882951	-0.447876	-0.728568	-1.394950	-0.512470	-1.229055	0.135557	0.375208	0.699448	
-0.394298	-0.456124	0.439037	-0.798419	0.282701	-0.417400	0.298696	-1.078981	-0.892480	
1.279671	-1.203920	-0.731567	-2.346709	-3.130056	1.473878	-0.019872	2.371165	1.516325	
-0.830664	-1.784837	0.373100	-1.470919	-0.016731	-0.974231	-0.008668	-1.373204	0.912725	
-1.347819	-0.885749	0.123955	-1.462933	-0.337182	-1.663563	-0.107346	-1.443039	1.930428	
-0.513175	-1.301570	-0.402121	-0.807514	0.236563	-0.710664	0.417393	0.183296	0.146405	
0.272623	-0.606865	0.759754	-0.115175	-1.321490	0.471459	0.196383	-0.987978	-0.257715	
1.057182	0.911608	0.933366	-0.660339	0.676460	1.482077	1.532894	-0.548774	0.524997	
-0.904062	0.096000	-0.029549	-0.913759	-0.751995	-1.135231	-0.613118	-0.784157	0.145364	
0.765594	-1.948962	0.977882	1.341625	-2.066771	1.125225	1.683913	-0.889825	0.585732	
-0.006706	0.506978	-1.967415	-0.534772	-0.021247	-0.346731	1.841552	3.202201	0.926164	
0.261860	-1.096791	0.486920	-1.774718	-2.026623	0.411084	1.137687	-0.552961	0.703525	
-0.123402	0.571805	0.009744	-1.138847	1.318907	-0.152586	-0.125072	-0.129502	-0.906069	
-0.824072	-0.736226	0.100635	0.795748	-0.897750	-1.012849	-0.602800	-0.922812	0.368057	
-1.436758	-0.105352	-1.558545	-0.751543	1.300635	-2.064093	0.655904	1.218824	0.430602	
-1.597444	1.108496	-1.713009	-0.342452	0.446313	-2.291527	-0.502682	1.322778	-0.391816	
-0.967748	0.239126	-0.082449	0.091517	-0.812648	-1.223941	1.400120	-0.756525	0.097694	
0.002514	-1.606932	0.405093	0.196097	-0.108204	0.072809	1.008113	-0.658292	1.934927	
0.719370	0.359063	0.504944	-0.601572	0.265002	0.986108	0.059897	-0.161136	0.472750	
-0.670987	0.621241	-0.170050	-1.389830	-0.405971	-0.868031	-0.293107	-0.340449	-0.871034	
-1.265557	0.798130	0.182284	-0.608736	-1.897492	-1.550698	-1.036488	-1.462424	-2.005556	
-0.942092	0.151105	0.175842	-0.537124	0.719817	-1.147449	-0.102786	-1.154112	-0.505839	
-0.012703	-0.850983	-0.759301	-0.191842	-0.379935	-0.146461	-0.303073	1.226539	0.397709	
-1.024453	0.488550	0.187436	0.485776	-0.251731	-1.248413	0.204482	-1.248848	-0.550340	
-2.357272	-1.346166	-0.937366	0.381087	-0.153919	-3.107980	0.215445	-0.641659	-0.265439	
-0.713610	0.089329	-0.895703	0.255028	-0.254231	-1.046108	-1.894100	0.803671	0.445926	
-0.604646	1.473069	0.513992	-2.021096	1.367598	-0.667461	-1.462681	-1.394876	0.787844	
-1.376161	0.105520	-0.244205	0.436841	-0.530722	-1.762307	0.184040	-0.868754	0.176726	
-0.814492	0.662117	-2.027792	-0.799756	0.414496	-1.366911	-1.406648	2.556953	-1.561240	
-0.713421	1.134724	-0.936553	0.560441	-0.384420	-1.052898	1.437361	0.870463	0.982247	
-0.929162	0.340914	0.205245	0.841063	-0.912054	-1.126229	0.634857	-1.190158	0.196158	
1.063652	0.058412	-0.743693	0.237158	1.226138	1.201753	0.917286	2.192057	1.321836	
-0.672454	-1.595323	-1.119599	1.592756	1.992213	-1.033165	0.377838	1.206683	0.594022	
-0.959673	0.489013	-0.016644	-0.934579	1.077732	-1.202529	0.522773	-0.856401	-0.628838	
1.277187	-0.499172	0.897469	1.771949	-0.755036	1.750927	-1.031024	-0.287682	-1.373849	
2.218327	0.110476	-0.359867	0.502177	-0.853170	2.711196	0.383501	2.629207	-0.399069	
-0.819295	0.737143	0.215138	1.330654	-1.173193	-0.987185	1.800338	-1.105139	-0.381937	
-0.709821	0.356524	0.327708	-0.724574	0.469381	-0.830975	1.098413	-1.187925	-1.358370	
0.369815	-0.459409	0.711111	1.396078	-0.783191	0.584592	1.018701	-0.819170	-0.156362	
0.649414	0.216402	-0.580844	0.150612	1.319432	0.711928	-1.591645	1.545113	0.283539	
1.609081	0.260541	0.975459	1.421533	1.268570	2.179234	-0.718494	-0.109299	-0.897357	
-0.888550	-0.701957	-0.920344	-1.549955	-1.410349	-1.269035	-0.542922	0.682793	-0.089030	
-0.590028	-1.123166	-0.341548	-1.300491	-0.610793	-0.796320	0.158239	0.013758	-0.464518	
-0.786818	-0.068142	0.025275	0.582557	2.022404	-0.979238	0.518819	-0.765619	-1.291643	
-1.707949	-0.768405	-0.643047	-0.548644	1.416341	-2.245660	0.502768	-0.523809	-1.258525	
1.480513	-0.618877	-0.875314	-0.661827	-1.012479	1.700225	-2.242809	2.790490	-0.451126	
1.175649	-0.318205	1.006444	0.230732	-0.193841	1.642738	-0.069043	-0.558878	0.506421	
-0.719996	0.815928	-0.700065	-1.326518	1.052987	-1.020446	1.168764	0.478756	2.151141	
-1.153948	-0.206504	0.199790	0.242966	-0.458698	-1.408167	-0.339927	-1.388217	0.404771	
-0.641818	-1.657644	0.104470	-2.459849	1.160014	-0.784357	-2.153306	-0.761269	-1.107650	
-0.302689	-0.149073	-1.054046	-0.054759	1.873954	-0.559656	-0.342243	1.440215	0.295116	
1.092381	0.847256	0.993648	0.463316	0.732605	1.536447	0.011580	-0.614672	0.600285	
-0.927627	0.538974	-1.013648	-0.744142	1.124590	-1.333930	0.302530	0.798971	0.397477	
0.846591	0.566258	0.943164	0.822630	-0.001316	1.220507	0.681109	-0.758638	-0.077082	
-0.783346	0.068314	0.160530	-0.541757	-2.345813	-0.951637	0.214481	-0.982989	1.033252	
-0.723533	0.995872	0.222851	2.001941	0.745802	-0.866149	-0.234494	-1.029552	0.329182	
-0.406017	1.547416	0.396439	0.214742	-1.717418	-0.439375	-0.241888	-1.020304	-0.784914	
0.896092	1.345914	0.991918	-1.045610	-1.494323	1.290771	0.467567	-0.792569	0.201318	
1.250975	-0.495803	-1.039812	1.088884	0.170372	1.384995	0.345626	2.847417	-1.169288	
[1 1 0 0 0 0 0 1 1 1 0 0 0 1 1 1 0 0 1 1 0 1 0 1 1 1 1 0 0 1 0 1 0 1 0 1 0
 1 1 1 1 0 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 1 0 0 0 1 0 0 1 1 1 0 0
 0 0 1 1 1 0 1 1 0 1 0 1 0 0 0 0 1 0 0 1 1 1 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0
 0 0 1 0 0 1 1 0 0 0 1 1 1 1 0 1 0 1 0 0 1 0 1 0 1 0 0 1 0 1 1 0 1 0 0 1 0
 0 0 0 1 1 1 0 1 1 1 1 1 0 0 0 1 0 1 1 0 1 1 1 0 1 1 0 0 1 0 0 1 1 0 1 1 0
 1 1 0 1 0 0 1 0 1 0 0 0 0 0 1]
